"year","pasture","rep","transect","quad","richness","total_traits_coverage","grz_window_10yr","grz_window_20yr","shannon","sla","leafN","leafP","ldmc","thickness","height","ila","lignin","cellulose","rtDiam","rdmc","srl","rootN","senescence","BRTE_dissim","BRAR_dissim","BRAR_veg_prop","BRTE_veg_prop","brome_veg_prop","prsnc_absnc","clay","twi"
2006,"NE",1,"Flat",17.5,6,1,56.72727273,60.61375661,1.614640611,91.09469267,1.866371528,0.263375,0.392270512,0.190078125,160.2375,1.387669271,2.6986875,24.91530208,0.241652083,0.334705326,64.51631132,0.779375,226.4218441,7.222327774,6.223484286,0,0,0,"A",21.23358295,13.32527785
2006,"NE",1,"Flat",19.5,6,1,56.72727273,60.61375661,1.25784288,81.76573654,1.656126402,0.265574924,0.454951958,0.154082569,183.5511927,1.158909579,1.936134557,28.35867278,0.22961552,0.395327188,62.28023734,0.685932722,218.838514,7.595811323,6.311237334,0,0,0,"A",21.23358295,13.32527785
2006,"NE",1,"Flat",21.5,7,1,56.72727273,60.61375661,1.540489669,88.27784794,1.783967836,0.269947368,0.423365796,0.17052193,150.4473684,1.161470589,2.030105263,28.23569298,0.225903421,0.360860704,95.98878096,0.779473684,210.9183951,7.304406244,6.370019846,0,0,0,"A",21.23358295,13.32527785
2006,"NE",1,"Flat",23,6,1,56.72727273,60.61375661,1.369776762,88.94112129,1.851412828,0.28701626,0.414961065,0.177447155,139.7837398,1.209070101,1.87900813,25.40939295,0.208390718,0.363134655,104.7520331,0.836856369,212.4476429,7.017775478,6.049215942,0,0,0,"A",21.23358295,13.32527785
2006,"NE",1,"Flat",26,8,1,56.72727273,60.61375661,1.525103282,105.8398909,1.755072544,0.278024793,0.425660134,0.158633609,171.777686,0.933439124,2.089322314,28.56280441,0.224056074,0.357689833,86.09770548,0.773884298,220.2132068,7.20285343,6.164877354,0,0,0,"A",21.23358295,13.32527785
2006,"NE",1,"Flat",27,6,1,56.72727273,60.61375661,1.37266721,92.29782695,1.755536508,0.276542857,0.432475889,0.156157143,175.4182857,1.212393887,1.952971429,28.09406667,0.221486857,0.366967123,99.54543664,0.771142857,218.0914286,7.24678673,6.206343119,0,0,0,"A",21.23358295,13.32527785
2006,"NE",1,"Flat",32.5,6,1,56.72727273,60.61375661,1.449006669,115.0260263,1.852161376,0.295642857,0.410710447,0.174547619,182.7654762,1.116954792,2.013928571,27.10200794,0.222577143,0.359600627,68.06101847,0.8325,226.2404527,7.06222063,5.954010703,0,0,0,"A",21.23358295,13.32527785
2006,"NE",1,"Flat",34,5,1,56.72727273,60.61375661,1.105588324,85.64519971,1.700153182,0.274728155,0.446817122,0.16415534,151.0751456,1.073460275,2.31192233,26.46420712,0.214129369,0.37948026,69.85615522,0.712750809,213.5442726,7.180130082,6.011377859,0,0,0,"A",21.23358295,13.32527785
2006,"NE",1,"Flat",35.5,6,1,56.72727273,60.61375661,1.279249784,123.1355036,1.76740913,0.28527907,0.420509116,0.154224806,189.6968992,0.871372091,2.072930233,28.32179328,0.218972132,0.348154512,87.61104531,0.797364341,227.4837056,6.963871436,5.84909577,0,0,0,"A",21.23358295,13.32527785
2006,"NE",1,"Flat",38.5,6,0.944954128,56.72727273,60.61375661,1.105588324,90.65326438,1.682968716,0.273038835,0.450145596,0.163834952,158.6386408,1.074637321,1.902873786,27.39805178,0.213002185,0.382749385,68.77566375,0.690614887,216.9695153,7.202527389,5.932319178,0,0,0,"A",21.23358295,13.32527785
2006,"NE",1,"Flat",40,8,1,56.72727273,60.61375661,1.653472112,130.425997,1.879909962,0.290293103,0.394093704,0.176566092,193.2215517,0.957345476,2.169051724,28.15686782,0.234809138,0.340716475,65.90081473,0.875086207,228.4189485,7.079909515,6.034649566,0,0,0,"A",21.23358295,13.32527785
2006,"NE",1,"Flat",41,5,1,56.72727273,60.61375661,1.438357469,96.68313941,1.856685824,0.262724138,0.407157551,0.209287356,133.4086207,1.361798909,1.973793103,27.09157471,0.229016897,0.350859462,66.53441449,0.808505747,207.190691,7.101985857,6.019750288,0,0,0,"A",21.23358295,13.32527785
2006,"NE",1,"Flat",41.5,6,0.944954128,56.72727273,60.61375661,1.105588324,91.12907235,1.822651564,0.295543689,0.417204584,0.173691478,137.8834952,0.80554299,2.328757282,28.75611003,0.229716942,0.356090694,82.0053113,0.771067961,214.0562915,7.600135459,6.844250461,0,0,0,"A",21.23358295,13.32527785
2006,"NE",1,"Flat",42.5,4,1,56.72727273,60.61375661,0.960324931,76.26709826,1.62302682,0.267344828,0.467804959,0.155775862,178.3258621,1.233689655,1.898137931,28.54625287,0.222384483,0.400138535,63.42527641,0.622068966,217.6172073,7.604702593,6.2729243,0,0,0,"A",21.23358295,13.32527785
2006,"NE",1,"Flat",43.5,7,1,56.72727273,60.61375661,1.397083415,92.13720298,1.699563285,0.265591304,0.440803501,0.161791304,158.6763478,1.045587584,1.8872,27.39105507,0.212097435,0.375242559,88.89374919,0.715768116,214.3222616,7.144919449,5.95653074,0,0,0,"A",21.23358295,13.32527785
2006,"NE",1,"Flat",45,7,1,56.72727273,60.61375661,1.597336251,108.8385153,1.818817284,0.297822222,0.416035158,0.177144444,186.8611111,1.094134473,2.762355556,27.11547407,0.236552222,0.370150436,62.65954366,0.782222222,226.8244225,7.391024649,6.263798206,0,0,0,"A",21.23358295,13.32527785
2006,"NE",1,"Flat",46.5,7,1,56.72727273,60.61375661,1.528997271,77.63527921,1.755723232,0.255830303,0.42742724,0.171209091,190.3067273,1.325380985,2.271557576,26.87744242,0.24455103,0.393552034,58.23997272,0.775121212,213.6381639,7.722283765,6.538678349,0,0,0,"A",21.23358295,13.32527785
2006,"NE",1,"Flat",47,5,0.90625,56.72727273,60.61375661,0.960324931,83.48119278,1.752957854,0.291103448,0.443443905,0.169689655,162.8758621,1.203818966,1.890448276,26.88652874,0.212049655,0.39502534,67.01622916,0.698793104,218.4654832,7.376867163,6.207804657,0,0,0,"A",21.23358295,13.32527785
2006,"NE",1,"Flat",49,6,1,56.72727273,60.61375661,1.449006669,96.5797387,1.70742328,0.26,0.430979174,0.168404762,152.2142857,0.909796358,2.074357143,26.31419841,0.216761905,0.370880394,68.87064028,0.723253968,217.0888105,7.100472647,5.85995247,0,0,0,"A",21.23358295,13.32527785
2006,"NE",1,"Slope",3,5,1,56.72727273,60.61375661,1.268111511,142.7454344,1.889069749,0.292175183,0.396292222,0.180036496,227.5065693,1.299481995,2.127810219,29.00330414,0.239719343,0.325771245,65.60434712,0.872992701,236.15619,6.971470936,5.780832305,0,0,0,"A",21.46654081,7.774841111
2006,"NE",1,"Slope",4.5,4,1,56.72727273,60.61375661,1.096514213,86.53548326,1.720910494,0.266638889,0.443340526,0.179472222,149.3083333,1.27575463,1.825555556,26.76773148,0.213672222,0.380555174,68.68331055,0.708518519,212.4869455,7.147818373,5.863377771,0,0,0,"A",21.46654081,7.774841111
2006,"NE",1,"Slope",7,6,1,56.72727273,60.61375661,1.449006669,96.40821636,1.75292328,0.269357143,0.430029346,0.179440476,166.32,1.123164414,1.860785714,26.7014127,0.215722381,0.382149435,66.89606003,0.723611111,216.2459533,7.214544498,5.940309476,0,0,0,"A",21.46654081,7.774841111
2006,"NE",1,"Slope",8,5,1,56.72727273,60.61375661,0.922301986,86.17567313,1.638818035,0.276072464,0.461279044,0.152463768,158.7556522,0.967751044,1.927507246,27.71980193,0.210750725,0.390989718,68.75129256,0.657487923,217.9410151,7.293107848,6.026543738,0,0,0,"A",21.46654081,7.774841111
2006,"NE",1,"Slope",10.5,6,1,56.72727273,60.61375661,1.449006669,97.71380514,1.759708995,0.268190476,0.426540272,0.179583333,156.3214286,1.175671358,2.065261905,26.45134127,0.218613095,0.362515293,68.88982513,0.737301587,218.360239,7.061767801,5.843364748,0,0,0,"A",21.46654081,7.774841111
2006,"NE",1,"Slope",14.5,4,1,56.72727273,60.61375661,0.761167801,77.57290181,1.653491299,0.282903615,0.465349279,0.151891566,160.6506024,1.142805221,1.930313253,27.91854619,0.214924398,0.39544613,67.29951493,0.662409639,218.2722654,7.419946603,6.201038519,0,0,0,"A",21.46654081,7.774841111
2006,"NE",1,"Slope",17.5,4,1,56.72727273,60.61375661,0.761167801,77.57290181,1.653491299,0.282903615,0.465349279,0.151891566,160.6506024,1.142805221,1.930313253,27.91854619,0.214924398,0.39544613,67.29951493,0.662409639,218.2722654,7.419946603,6.201038519,0,0,0,"A",21.46654081,7.774841111
2006,"NE",1,"Slope",19.5,4,1,56.72727273,60.61375661,0.594678785,76.21616535,1.610600753,0.283525424,0.473860185,0.142135593,160.190678,0.997583333,1.950983051,28.14044633,0.211721187,0.401317146,67.70885379,0.632033898,219.0220172,7.461390933,6.231528455,0,0,0,"A",21.46654081,7.774841111
2006,"NE",1,"Slope",21.5,5,1,56.72727273,60.61375661,0.956755473,86.74509261,1.673682896,0.28405618,0.457498752,0.152640449,167.9334832,1.09388926,1.963730337,28.03702622,0.216746348,0.387238729,67.50073545,0.686516854,220.7348093,7.349226249,6.134337571,0,0,0,"A",21.46654081,7.774841111
2006,"NE",1,"Slope",23,5,1,56.72727273,60.61375661,1.438357469,97.53917349,1.782754789,0.267482759,0.412811515,0.200741379,142.8881773,1.422979885,1.736896552,26.40444171,0.214391379,0.347604014,80.75662045,0.776091954,206.3837945,6.632651513,5.463243148,0,0,0,"A",21.46654081,7.774841111
2006,"NE",1,"Slope",26,6,1,56.72727273,60.61375661,1.25784288,101.3476778,1.748860347,0.285099607,0.427011914,0.169238532,147.3768807,0.807830287,1.888293578,25.73891132,0.201686284,0.385991562,87.73957211,0.78058104,214.0647714,7.021041465,5.894073713,0,0,0,"A",21.46654081,7.774841111
2006,"NE",1,"Slope",27,4,1,56.72727273,60.61375661,0.604143447,89.10259886,1.612282407,0.28559375,0.467635311,0.131177083,167.8286458,0.708899493,2.46525,28.22735764,0.208848438,0.397980277,70.28973758,0.6546875,223.1541667,7.400643783,6.200504518,0,0,0,"A",21.46654081,7.774841111
2006,"NE",1,"Slope",32.5,4,0.934782609,56.72727273,60.61375661,0.89782505,139.6833582,1.782855297,0.294767442,0.41301924,0.149302326,205.1523256,0.679942695,2.18655814,28.57368217,0.2256,0.341612058,69.57038192,0.839534884,235.5953488,6.920624721,5.772911371,0,0,0,"A",21.46654081,7.774841111
2006,"NE",1,"Slope",34,4,1,56.72727273,60.61375661,1.088674163,106.983405,1.683133133,0.27509009,0.44108783,0.155450451,164.3063063,0.770321645,1.980576577,27.45228228,0.211258784,0.372700652,70.55826773,0.721921922,221.1338746,7.046358838,5.790942091,0,0,0,"A",21.46654081,7.774841111
2006,"NE",1,"Slope",35.5,5,0.896551724,56.72727273,60.61375661,1.233351323,134.277781,1.849111111,0.2865,0.395116384,0.173769231,181.6942308,0.601901331,1.984307692,27.78364103,0.213128846,0.334218179,84.26672327,0.901373626,227.4422697,6.815818064,5.756653202,0,0,0,"A",21.46654081,7.774841111
2006,"NE",1,"Slope",38.5,4,1,56.72727273,60.61375661,0.938103436,80.16261433,1.627008018,0.267749141,0.457168759,0.143391753,178.4513402,0.805188771,1.921553265,28.6089622,0.221479296,0.399324254,70.18729231,0.692351497,219.0268041,7.645953489,6.434391259,0,0,0,"A",21.46654081,7.774841111
2006,"NE",1,"Slope",40,3,1,56.72727273,60.61375661,0.54073677,85.50157856,1.639737374,0.289675325,0.460688249,0.138948052,159.0750649,0.63815988,1.949662338,28.30219913,0.204491234,0.391013455,78.27515506,0.694693878,221.2675325,7.373963511,6.261910735,0,0,0,"A",21.46654081,7.774841111
2006,"NE",1,"Slope",41,8,0.950413223,56.72727273,60.61375661,1.397083415,109.6764727,1.772728502,0.295685714,0.422430809,0.160826087,186.9069565,0.876434577,2.017147826,26.9643942,0.21232213,0.372181509,99.14451701,0.791304348,223.2086785,7.254219528,6.162841127,0,0,0,"A",21.46654081,7.774841111
2006,"NE",1,"Slope",41.5,3,1,56.72727273,60.61375661,0.921493431,106.0676781,1.848868056,0.309776786,0.403192949,0.176375,146.228125,0.942318452,1.8910625,24.63404167,0.20126875,0.386547187,127.2233199,0.965,209.25,6.95436211,6.116774986,0,0,0,"A",21.46654081,7.774841111
2006,"NE",1,"Slope",42.5,5,1,56.72727273,60.61375661,1.144363045,147.6747825,1.833158988,0.290552846,0.399940702,0.160813008,225.5422764,0.883073442,2.192601626,29.0100542,0.23616626,0.33084873,66.75089244,0.870569106,237.9089431,6.955391043,5.776823844,0,0,0,"A",21.46654081,7.774841111
2006,"NE",1,"Slope",43.5,5,1,56.72727273,60.61375661,1.23511772,86.12419725,1.632869896,0.256424501,0.452551507,0.155410256,166.9870086,0.928458497,1.898689459,27.58580627,0.220513604,0.394567066,65.20485581,0.67965812,215.270599,7.408676383,6.083764289,0,0,0,"A",21.46654081,7.774841111
2006,"NE",1,"Slope",45,6,1,56.72727273,60.61375661,1.25784288,81.35826359,1.596126402,0.252859327,0.460495405,0.154,187.313578,1.146560191,2.008905199,28.80481957,0.223751667,0.391650342,67.31805342,0.631804281,218.398147,7.703623695,6.337829703,0,0,0,"A",21.46654081,7.774841111
2006,"NE",1,"Slope",46.5,4,0.93814433,56.72727273,60.61375661,0.752613629,83.64637987,1.641557998,0.269945055,0.455468209,0.158472528,138.7659341,0.721758242,1.822945055,27.12014652,0.198660714,0.390659535,78.49552226,0.678074307,212.8512097,7.19745558,5.976466677,0,0,0,"A",21.46654081,7.774841111
2006,"NE",1,"Slope",47,3,1,56.72727273,60.61375661,0.79631164,99.15984925,1.605634921,0.275428571,0.460359469,0.141857143,166.2471429,0.66220978,1.991714286,28.04933333,0.207396429,0.386301744,70.08038703,0.648095238,221.6904291,7.205605115,5.911266617,0,0,0,"A",21.46654081,7.774841111
2006,"NE",1,"Slope",49,6,0.944954128,56.72727273,60.61375661,1.105588324,103.991186,1.711648328,0.286223301,0.442737729,0.154048544,181.6271845,1.001914588,2.026563107,28.25979935,0.220172087,0.37180669,67.87908212,0.73184466,225.3650294,7.216253675,6.008922521,0,0,0,"A",21.46654081,7.774841111
2006,"NE",2,"Flat",3,5,1,56.72727273,60.61375661,1.438357469,88.41767538,1.779237548,0.251689655,0.425885628,0.198362069,156.6637931,1.508272989,1.764137931,26.42557471,0.224537931,0.373846563,65.61898364,0.757126437,209.4044841,7.165657728,5.839261793,0,0,0,"A",19.88174956,10.46379804
2006,"NE",2,"Flat",4.5,5,1,56.72727273,60.61375661,0.956755473,77.53066193,1.677660425,0.278348315,0.452400528,0.15341573,149.2606742,0.861756554,1.871325843,27.45617229,0.210216011,0.39325759,75.56805933,0.72776886,215.355034,7.385366734,6.260985283,0,0,0,"A",19.88174956,10.46379804
2006,"NE",2,"Flat",7,5,1,56.72727273,60.61375661,1.23511772,105.3680782,1.715280152,0.276264957,0.438030714,0.163735043,171.8059829,0.995971817,1.965470086,27.67062678,0.216466026,0.369701102,68.95618265,0.73002849,221.49624,7.103019772,5.846084197,0,0,0,"A",19.88174956,10.46379804
2006,"NE",2,"Flat",8,6,0.958333333,56.72727273,60.61375661,0.922301986,82.51118547,1.677122383,0.280985507,0.455158554,0.158202899,151.5826087,1.000024155,1.897637681,27.02719324,0.208360725,0.395693643,68.90247856,0.675096618,216.367102,7.298315575,6.081209402,0,0,0,"A",19.88174956,10.46379804
2006,"NE",2,"Flat",10.5,4,1,56.72727273,60.61375661,1.096514213,86.53548326,1.720910494,0.266638889,0.443340526,0.179472222,149.3083333,1.27575463,1.825555556,26.76773148,0.213672222,0.380555174,68.68331055,0.708518519,212.4869455,7.147818373,5.863377771,0,0,0,"A",19.88174956,10.46379804
2006,"NE",2,"Flat",14.5,5,1,56.72727273,60.61375661,1.283356339,84.46410778,1.709917379,0.260230769,0.443361926,0.178012821,157.2884615,1.289023504,1.824615385,27.00021368,0.219303846,0.384460224,66.40374979,0.706581197,212.3264113,7.266687337,5.958382656,0,0,0,"A",19.88174956,10.46379804
2006,"NE",2,"Flat",17.5,6,1,56.72727273,60.61375661,1.449006669,112.4174138,1.845732804,0.289714286,0.410924945,0.177119048,178.8726191,1.083859554,1.956,27.76157937,0.221435714,0.349884777,76.37934804,0.861326531,224.3975955,7.053251936,5.98180137,0,0,0,"A",19.88174956,10.46379804
2006,"NE",2,"Flat",19.5,6,1,56.72727273,60.61375661,1.449006669,113.4889944,1.751851852,0.276738095,0.424835327,0.165376984,189.1190476,0.953480627,2.16252381,29.36393651,0.234742619,0.356390101,63.94929601,0.756666667,224.426167,7.344726568,6.203826338,0,0,0,"A",19.88174956,10.46379804
2006,"NE",2,"Flat",21.5,4,0.948717949,56.72727273,60.61375661,0.838891395,70.47037855,1.546394394,0.243930931,0.470972608,0.140225225,189.7369369,0.955869369,1.906570571,28.78332733,0.233141066,0.41773588,58.44519258,0.612912913,215.5513336,7.898405449,6.500677143,0,0,0,"A",19.88174956,10.46379804
2006,"NE",2,"Flat",23,5,1,56.72727273,60.61375661,1.283356339,87.57609818,1.688532764,0.256923077,0.437292973,0.168820513,143.2553846,0.947686966,2.047307692,26.05559829,0.214824359,0.378355577,68.76189831,0.700427351,214.1879497,7.156591465,5.909822573,0,0,0,"A",19.88174956,10.46379804
2006,"NE",2,"Flat",26,5,1,56.72727273,60.61375661,1.105588324,88.80772936,1.630716289,0.264786408,0.458492948,0.158038835,168.2153398,1.006978745,1.901669903,27.93310032,0.214581796,0.390196009,66.92901893,0.643042071,217.2141755,7.340478965,5.997748705,0,0,0,"A",19.88174956,10.46379804
2006,"NE",2,"Flat",27,4,1,56.72727273,60.61375661,1.303374542,127.2745995,1.720390572,0.255454546,0.41800883,0.171257576,182.8015152,0.744588928,1.965454546,27.45929293,0.218587879,0.355317906,68.95731179,0.758080808,221.7433345,6.91165984,5.543353352,0,0,0,"A",19.88174956,10.46379804
2006,"NE",2,"Flat",32.5,6,1,56.72727273,60.61375661,1.393308365,98.45969774,1.724111111,0.245115385,0.431738873,0.185855769,155.7815385,1.096421257,2.596115385,26.37498718,0.209847115,0.380502384,71.06754666,0.70448718,210.5588477,7.10080765,5.720507772,0,0,0,"A",19.88174956,10.46379804
2006,"NE",2,"Flat",34,6,1,56.72727273,60.61375661,1.131898401,89.74629643,1.654755556,0.272768421,0.450062639,0.1412,157.7976842,0.798821812,1.954610526,27.71586667,0.209111632,0.382196822,93.79523784,0.705263158,216.5831371,7.210305995,6.09190447,0,0,0,"A",19.88174956,10.46379804
2006,"NE",2,"Flat",35.5,7,1,56.72727273,60.61375661,1.397083415,93.87019455,1.760398068,0.273243478,0.428673733,0.170686957,148.0406957,1.006348453,1.841008696,27.03575073,0.206051348,0.365566936,96.78083565,0.775519669,213.4040007,7.023460099,5.943987059,0,0,0,"A",19.88174956,10.46379804
2006,"NE",2,"Flat",38.5,6,1,56.72727273,60.61375661,1.638816431,120.5226472,1.823792023,0.264076923,0.406145671,0.189294872,185.3858974,1.228515418,1.933846154,27.25901709,0.229002564,0.34816873,66.815215,0.824529915,221.04436,6.961880881,5.678333417,0,0,0,"A",19.88174956,10.46379804
2006,"NE",2,"Flat",40,5,1,56.72727273,60.61375661,0.922301986,83.41541304,1.645470209,0.272594203,0.458179733,0.150942029,149.8978261,0.955882329,1.895594203,27.51093237,0.205525942,0.387363375,86.74323423,0.664444445,214.3757977,7.216449574,6.027352908,0,0,0,"A",19.88174956,10.46379804
2006,"NE",2,"Flat",41,6,1,56.72727273,60.61375661,1.131898401,81.02150486,1.677302924,0.272642105,0.452119962,0.150926316,160.4421053,1.099029067,1.907873684,27.84432983,0.213586368,0.38475512,91.83944769,0.696421053,214.9031371,7.322747197,6.196403756,0,0,0,"A",19.88174956,10.46379804
2006,"NE",2,"Flat",41.5,6,1,56.72727273,60.61375661,1.369776762,103.1358598,1.708583559,0.271731707,0.4383033,0.163577236,175.7691057,1.018034167,1.958048781,27.77401084,0.219901016,0.372706942,67.4972967,0.727750678,220.95496,7.180585388,5.907174787,0,0,0,"A",19.88174956,10.46379804
2006,"NE",2,"Flat",42.5,6,0.949152542,56.72727273,60.61375661,1.356658555,124.0884756,1.744085318,0.269952381,0.417968145,0.155892857,208.0482143,0.83172832,2.083988095,28.51029167,0.234593452,0.35830637,64.51175581,0.805059524,228.8160538,7.20228281,5.949353212,0,0,0,"A",19.88174956,10.46379804
2006,"NE",2,"Flat",43.5,5,0.93258427,56.72727273,60.61375661,0.761167801,77.57290181,1.653491299,0.282903615,0.465349279,0.151891566,160.6506024,1.142805221,1.930313253,27.91854619,0.214924398,0.39544613,67.29951493,0.662409639,218.2722654,7.419946603,6.201038519,0,0,0,"A",19.88174956,10.46379804
2006,"NE",2,"Flat",45,4,1,56.72727273,60.61375661,1.220219088,114.6523117,1.671204134,0.262325581,0.435691239,0.159104651,177.2895349,0.723335689,1.973488372,27.74007752,0.215224419,0.36925324,68.89272105,0.712015504,221.5239544,7.062360622,5.720209121,0,0,0,"A",19.88174956,10.46379804
2006,"NE",2,"Flat",46.5,4,1,56.72727273,60.61375661,1.138132033,142.6782457,1.750477523,0.273165394,0.410175512,0.152480916,225.0877863,0.67118855,2.160707379,29.09482952,0.234844402,0.344671497,65.32767373,0.814249364,234.8106719,7.083810674,5.807383066,0,0,0,"A",19.88174956,10.46379804
2006,"NE",2,"Flat",47,5,1,56.72727273,60.61375661,1.381727895,113.1286361,1.723625604,0.266413044,0.426862844,0.165684783,171.5086957,0.846360897,1.964391304,27.27474638,0.218129348,0.364964145,69.01383208,0.763405797,220.5245661,7.014268375,5.736841204,0,0,0,"A",19.88174956,10.46379804
2006,"NE",2,"Flat",49,5,1,56.72727273,60.61375661,1.356658555,124.0884756,1.744085318,0.269952381,0.417968145,0.155892857,208.0482143,0.83172832,2.083988095,28.51029167,0.234593452,0.35830637,64.51175581,0.805059524,228.8160538,7.20228281,5.949353212,0,0,0,"A",19.88174956,10.46379804
2006,"NE",2,"Slope",3,6,1,56.72727273,60.61375661,1.449006669,112.5193667,1.78844709,0.280452381,0.41854654,0.157297619,190.9619048,1.07986465,2.031809524,28.35772222,0.224897381,0.351423105,94.66857819,0.812619048,224.2095238,7.100810279,6.040559454,0,0,0,"A",20.66168256,9.946244697
2006,"NE",2,"Slope",4.5,6,1,56.72727273,60.61375661,1.604211119,90.54435117,1.876478175,0.24539881,0.40006835,0.164392857,160.6357143,1.160468095,4.320595238,26.24925595,0.207541667,0.372121872,143.9844584,0.859642857,205.8071429,7.219830312,6.384883815,0,0,0,"A",20.66168256,9.946244697
2006,"NE",2,"Slope",8,5,1,56.72727273,60.61375661,1.105588324,95.86181822,1.668949299,0.266961165,0.420745552,0.136970874,131.3605825,0.588663447,2.384194175,27.09921683,0.188519938,0.342337361,162.3902614,0.778640777,207.1126022,6.720008079,5.97066915,0,0,0,"A",20.66168256,9.946244697
2006,"NE",2,"Slope",14.5,6,1,56.72727273,60.61375661,1.449006669,82.20120292,1.613161376,0.234507937,0.439783763,0.153380952,168.1276191,0.956939619,2.165912698,27.62565079,0.216849841,0.373003492,98.66073888,0.658888889,213.5547384,7.518295629,6.304185565,0,0,0,"A",20.66168256,9.946244697
2006,"NE",2,"Slope",17.5,5,1,56.72727273,60.61375661,0.922301986,85.55245701,1.643397746,0.26815942,0.451649217,0.13576087,153.5355073,0.823411304,1.912550725,28.06610628,0.199865217,0.37629252,126.6769509,0.675942029,212.5057828,7.150789106,6.13525101,0,0,0,"A",20.66168256,9.946244697
2006,"NE",2,"Slope",19.5,5,1,56.72727273,60.61375661,1.381727895,89.00200809,1.835669082,0.268369565,0.423117923,0.197043478,168.3434783,1.79463871,1.795608696,27.39618116,0.222763913,0.358050946,91.30694072,0.765362319,212.2897835,7.134859867,5.974692347,0,0,0,"A",20.66168256,9.946244697
2006,"NE",2,"Slope",21.5,6,1,56.72727273,60.61375661,1.527455851,92.59849974,1.783403628,0.26377551,0.428875482,0.193122449,188.4193878,1.67525062,2.009816327,27.76492517,0.233728571,0.363441007,62.72436137,0.707687075,220.023062,7.362397616,6.058253718,0,0,0,"A",20.66168256,9.946244697
2006,"NE",2,"Slope",23,5,1,56.72727273,60.61375661,1.144363045,71.87956681,1.624988257,0.224737127,0.446925903,0.156686992,208.6386179,1.283464862,1.847403794,28.96361518,0.24841542,0.404859728,72.25326765,0.678672087,211.9690896,7.980595577,6.618041926,0,0,0,"A",20.66168256,9.946244697
2006,"NE",2,"Slope",26,6,1,56.72727273,60.61375661,1.527455851,92.14757852,1.755240363,0.258367347,0.422801004,0.196122449,169.5613703,1.709216102,1.861510204,28.0264587,0.214162449,0.342916,102.669771,0.711360544,209.8965314,7.034724339,5.850528881,0,0,0,"A",20.66168256,9.946244697
2006,"NE",2,"Slope",27,6,1,56.72727273,60.61375661,1.25784288,92.73833448,1.716731906,0.268449541,0.419055096,0.151917431,138.4614679,0.962675168,1.926642202,27.73614067,0.195276638,0.345517698,154.6202273,0.789724771,208.8348443,6.817425191,5.98729098,0,0,0,"A",20.66168256,9.946244697
2006,"NE",2,"Slope",32.5,7,0.857142857,56.72727273,60.61375661,1.791759469,108.8656364,1.958981482,0.277833333,0.3623486,0.207083333,140.4476191,1.692276704,1.713,26.46256349,0.212745278,0.292514387,154.1843261,0.950555556,200.3721673,6.075719564,5.414531084,0,0,0,"A",20.66168256,9.946244697
2006,"NE",2,"Slope",34,4,1,56.72727273,60.61375661,1.212726277,110.2729335,1.646467505,0.291037736,0.399255647,0.173207547,129.0785714,0.809257862,1.729471698,27.55137017,0.198675472,0.307739907,114.3818217,0.758490566,199.7911328,5.729851886,4.901034864,0,0,0,"A",20.66168256,9.946244697
2006,"NE",2,"Slope",35.5,7,1,56.72727273,60.61375661,1.397083415,92.63204032,1.665945894,0.28366087,0.428661817,0.156591304,153.3888199,1.016371838,1.845634783,28.1471793,0.209275696,0.348735596,108.1072846,0.726028986,209.041722,6.665003595,5.72113256,0,0,0,"A",20.66168256,9.946244697
2006,"NE",2,"Slope",38.5,6,1,56.72727273,60.61375661,1.449006669,117.3491882,2.089134921,0.295404762,0.372940125,0.246726191,245.2227891,2.907117888,1.873333333,29.4652415,0.266694643,0.304118044,64.1491248,0.922142857,226.5642622,7.090954025,5.966972345,0,0,0,"A",20.66168256,9.946244697
2006,"NE",2,"Slope",40,6,1,56.72727273,60.61375661,1.449006669,93.48778748,1.859661376,0.28152381,0.42110286,0.188285714,186.9759524,1.836649668,1.887238095,28.23572222,0.229728333,0.352666254,92.20971846,0.791666667,218.5356908,7.224446322,6.141294182,0,0,0,"A",20.66168256,9.946244697
2006,"NE",2,"Slope",41,4,1,56.72727273,60.61375661,1.233351323,87.75963079,1.912803419,0.273038462,0.415316202,0.209576923,199.6153846,2.366402462,1.787846154,28.78425641,0.234699615,0.343385148,106.2657819,0.772692308,214.9038082,7.297784266,6.205207595,0,0,0,"A",20.66168256,9.946244697
2006,"NE",2,"Slope",41.5,7,0.940594059,56.72727273,60.61375661,1.131898401,90.78709172,1.636123977,0.279463158,0.449746007,0.141547368,173.096782,0.939807777,1.947410526,28.81195389,0.212435842,0.371722411,98.66261446,0.675578947,217.2252632,7.153279506,6.073368497,0,0,0,"A",20.66168256,9.946244697
2006,"NE",2,"Slope",42.5,8,1,56.72727273,60.61375661,1.905303974,110.9814357,2.024944444,0.292184211,0.367709502,0.204986842,145.0931579,1.213760817,1.847789474,23.78180702,0.202411579,0.337691155,127.2065506,0.939517544,212.4823695,6.731863763,5.879096609,0,0,0,"A",20.66168256,9.946244697
2006,"NE",2,"Slope",43.5,7,1,56.72727273,60.61375661,1.768751313,102.6323054,1.952276191,0.255714286,0.376760377,0.2499,237.4825714,2.645212059,1.866742857,26.35065714,0.247442143,0.329499239,64.23711295,0.843047619,217.9980011,7.326881597,6.035109113,0,0,0,"A",20.66168256,9.946244697
